0.9787104	0.02080299
0.33013502	0.038085923
0.17975165	0.054004394
0.11688452	0.07153204
0.095273465	0.08409772
0.084638916	0.09887075
0.07849822	0.107661195
0.07849822	0.11623888
0.0793474	0.1276562
0.083733104	0.13549894
0.08883787	0.14260367
0.105527215	0.15661062
0.12670791	0.16908826
0.13443263	0.1764449
0.13086468	0.19213235
0.11814896	0.19710512
0.1	0.20568073
0.08239253	0.21462943
0.06329973	0.2317296
0.05357621	0.25233233
0.049957205	0.27711713
0.049157385	0.30693966
0.050226692	0.32029393
0.05271845	0.3428797
0.057767324	0.37019798
0.0629601	0.38630447
0.064329654	0.40655988
0.06364119	0.4464934
0.05807894	0.4945437
0.057767324	0.54311925
0.05998427	0.5715971
0.061952107	0.60156816
0.0712531	0.7255475
0.09028331	0.9692515
0.09839899	1.0554262
0.115633614	1.1590933
0.12670791	1.2514416
0.15713093	1.4587977
0.18765688	1.6576091
0.28396907	2.016333
0.33731633	2.1956022
0.57767326	2.6033728
0.9630412	2.9834762
